N_POINTS,PRES,TEMP,PSAL,LATITUDE,LONGITUDE,TIME
377,80.0,27.017,34.823,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
378,81.4,26.646,34.806,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
379,82.0,26.435,34.813,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
380,83.1,26.113,34.801,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
381,83.9,25.99,34.794,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
382,84.7,25.755,34.769,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
383,86.0,25.101,34.732,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
384,87.1,24.802,34.706,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
385,88.4,24.481,34.754,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
386,88.9,24.518,34.839,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
387,89.7,24.434,34.853,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
388,91.0,24.271,34.836,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
389,91.9,24.071,34.818,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
390,92.8,23.886,34.796,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
391,93.9,23.721,34.78,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
392,95.0,23.559,34.774,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
393,96.1,23.523,34.768,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
394,96.8,23.391,34.767,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
395,97.8,23.273,34.761,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
396,98.9,23.148,34.766,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
397,99.7,23.017,34.77,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
398,100.9,22.834,34.783,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
399,102.1,22.591,34.8,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
400,102.9,22.525,34.807,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
401,103.8,22.448,34.835,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
402,104.7,22.456,34.879,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
403,105.9,22.297,34.91,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
404,107.1,22.151,34.914,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
405,107.9,22.048,34.932,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
406,108.7,21.835,34.928,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
407,109.6,21.761,34.927,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
408,110.6,21.587,34.915,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
409,111.5,21.39,34.895,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
410,112.9,21.24,34.9,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
411,114.3,21.147,34.9,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
412,116.0,20.957,34.901,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
413,116.9,20.909,34.9,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
414,117.9,20.852,34.907,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
415,118.9,20.589,34.896,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
416,120.0,20.503,34.914,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
417,121.0,20.359,34.92,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
418,122.2,20.082,34.921,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
419,122.9,19.999,34.919,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
420,124.0,19.958,34.916,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
421,125.2,19.906,34.918,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
422,126.0,19.775,34.907,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
423,126.8,19.754,34.904,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
424,127.7,19.67,34.908,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
425,128.9,19.58,34.901,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
426,130.2,19.535,34.905,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
427,131.0,19.436,34.91,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
428,131.9,19.382,34.907,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
429,132.7,19.316,34.907,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
430,133.9,19.266,34.898,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
431,135.2,19.156,34.896,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
432,136.1,18.928,34.899,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
433,137.1,18.65,34.911,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
434,138.0,18.431,34.908,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
435,139.0,18.232,34.92,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
436,140.0,18.141,34.901,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
437,141.0,18.119,34.9,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
438,142.0,17.969,34.911,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
439,143.0,17.818,34.909,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
440,143.9,17.761,34.907,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
441,146.0,17.694,34.906,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
442,147.0,17.604,34.906,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
443,148.0,17.532,34.907,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
444,149.2,17.388,34.906,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
445,150.0,17.239,34.915,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
446,150.8,17.234,34.907,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
447,152.0,17.23,34.907,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
448,153.1,17.231,34.905,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
449,153.9,17.229,34.905,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
450,154.7,17.22,34.901,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
451,155.6,17.103,34.917,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
452,156.9,16.98,34.915,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
453,158.3,16.888,34.916,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
454,159.2,16.766,34.922,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
455,160.2,16.595,34.921,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
456,161.1,16.548,34.919,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
457,162.1,16.536,34.921,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
458,163.1,16.522,34.924,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
459,164.1,16.478,34.933,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
460,165.0,16.359,34.938,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
461,166.0,16.294,34.935,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
462,167.0,16.215,34.94,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
463,168.0,16.172,34.935,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
464,169.0,16.129,34.939,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
465,170.0,16.017,34.939,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
466,171.1,15.914,34.941,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
467,172.2,15.824,34.942,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
468,173.3,15.692,34.951,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
469,174.3,15.662,34.948,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
470,175.4,15.633,34.952,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
471,176.5,15.593,34.954,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
472,177.5,15.55,34.955,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
473,178.6,15.53,34.959,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
474,179.7,15.525,34.959,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
475,180.8,15.502,34.961,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
476,181.8,15.464,34.959,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
477,182.9,15.438,34.955,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
478,183.9,15.428,34.952,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
479,184.9,15.396,34.954,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
480,186.0,15.29,34.958,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
481,187.0,15.185,34.961,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
482,188.0,15.141,34.958,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
483,189.0,15.117,34.958,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
484,190.9,15.011,34.963,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
485,191.9,14.925,34.967,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
486,193.1,14.892,34.968,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
487,193.8,14.833,34.97,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
488,194.9,14.791,34.97,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
489,196.1,14.68,34.985,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
490,196.9,14.645,34.982,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
491,197.7,14.6,34.982,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
492,198.9,14.523,34.981,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
493,200.1,14.499,34.98,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
494,212.6,13.947,34.996,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
495,237.5,13.065,35.015,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
496,263.1,12.45,35.028,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
497,288.1,12.008,35.041,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
498,313.1,11.574,35.045,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
499,338.7,11.23,35.048,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
500,362.9,10.981,35.048,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
501,387.7,10.737,35.048,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
502,412.5,10.499,35.047,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
503,437.9,10.273,35.047,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
504,463.1,10.037,35.043,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
505,488.7,9.845,35.043,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
506,512.6,9.682,35.044,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
507,537.9,9.466,35.033,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
508,563.3,9.294,35.029,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
509,587.9,9.121,35.024,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
510,612.8,8.909,35.018,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
511,637.8,8.728,35.014,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
512,662.8,8.576,35.01,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
513,688.0,8.398,35.003,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
514,713.2,8.252,34.999,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
515,737.8,8.066,34.991,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
516,763.3,7.883,34.986,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
517,788.0,7.738,34.981,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
518,812.9,7.594,34.976,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
519,837.7,7.477,34.973,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
520,862.7,7.351,34.969,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
521,887.9,7.211,34.965,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
522,913.1,7.082,34.961,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
523,937.7,6.921,34.955,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
524,962.7,6.785,34.951,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
525,987.5,6.642,34.946,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
526,1012.8,6.499,34.939,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
527,1037.9,6.361,34.935,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
528,1062.5,6.228,34.929,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
529,1087.9,6.097,34.924,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
530,1113.3,5.979,34.919,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
531,1138.2,5.869,34.914,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
532,1162.7,5.759,34.91,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
533,1187.5,5.655,34.906,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
534,1212.7,5.552,34.902,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
535,1237.2,5.447,34.899,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
536,1262.6,5.372,34.895,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
537,1288.0,5.269,34.89,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
538,1313.0,5.194,34.888,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
539,1337.9,5.119,34.885,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
540,1362.7,5.051,34.883,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
541,1387.3,4.956,34.879,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
542,1412.4,4.852,34.875,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
543,1437.5,4.748,34.871,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
544,1462.6,4.643,34.867,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
545,1487.8,4.524,34.862,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
546,1512.7,4.418,34.858,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
547,1537.8,4.304,34.854,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
548,1562.8,4.173,34.849,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
549,1587.5,4.068,34.844,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
550,1613.5,3.973,34.841,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
551,1638.0,3.812,34.834,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
552,1662.6,3.676,34.828,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
553,1687.5,3.546,34.823,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
554,1712.8,3.452,34.819,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
555,1738.7,3.353,34.815,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
556,1762.5,3.276,34.811,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
557,1787.7,3.177,34.807,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
558,1813.1,3.118,34.805,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
559,1837.7,3.058,34.802,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
560,1862.6,2.996,34.799,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
561,1888.1,2.943,34.797,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
562,1912.8,2.891,34.794,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
563,1937.7,2.834,34.792,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
564,1963.0,2.786,34.79,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
565,1988.0,2.727,34.787,12.783333333333331,85.23333333333333,2020-01-03 04:11:58
566,0.4,28.503,38.342,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
567,1.0,28.502,38.326,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
568,1.9,28.497,38.337,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
569,3.0,28.494,38.343,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
570,3.7,28.493,38.337,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
571,4.9,28.485,38.302,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
572,6.2,28.479,38.308,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
573,7.0,28.484,38.305,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
574,7.9,28.48,38.311,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
575,8.8,28.477,38.312,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
576,9.8,28.479,38.311,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
577,10.7,28.477,38.314,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
578,11.7,28.478,38.314,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
579,12.7,28.475,38.315,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
580,13.7,28.476,38.314,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
581,14.7,28.475,38.316,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
582,15.7,28.477,38.314,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
583,16.7,28.475,38.317,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
584,17.8,28.477,38.316,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
585,18.8,28.478,38.317,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
586,19.8,28.474,38.319,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
587,20.9,28.476,38.317,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
588,21.9,28.476,38.32,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
589,23.0,28.474,38.32,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
590,24.0,28.477,38.319,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
591,25.1,28.476,38.321,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
592,26.1,28.478,38.319,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
593,27.1,28.476,38.322,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
594,28.1,28.479,38.32,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
595,29.1,28.473,38.323,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
596,30.1,28.475,38.322,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
597,31.2,28.474,38.323,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
598,32.2,28.474,38.324,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
599,33.3,28.476,38.322,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
600,34.3,28.475,38.324,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
601,35.3,28.474,38.325,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
602,36.4,28.477,38.324,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
603,37.4,28.475,38.325,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
604,38.3,28.478,38.324,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
605,39.3,28.478,38.324,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
606,40.3,28.478,38.325,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
607,41.2,28.479,38.325,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
608,42.2,28.479,38.326,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
609,43.2,28.478,38.327,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
610,44.2,28.479,38.327,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
611,45.2,28.478,38.329,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
612,46.2,28.479,38.328,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
613,47.2,28.478,38.33,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
614,48.2,28.476,38.332,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
615,49.2,28.475,38.333,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
616,50.3,28.474,38.333,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
617,51.3,28.472,38.336,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
618,52.3,28.471,38.337,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
619,53.2,28.469,38.338,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
620,54.1,28.465,38.341,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
621,55.8,28.452,38.35,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
622,56.8,28.45,38.351,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
623,57.8,28.426,38.371,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
624,58.7,28.421,38.376,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
625,60.0,28.287,38.688,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
626,61.2,27.991,39.142,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
627,63.1,27.587,39.14,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
628,64.0,27.486,39.144,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
629,64.9,27.394,39.136,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
630,65.9,27.294,39.143,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
631,66.9,27.193,39.159,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
632,67.9,27.031,39.192,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
633,69.0,26.799,39.252,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
634,71.0,26.609,39.41,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
635,71.8,26.61,39.48,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
636,72.9,26.391,39.565,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
637,73.9,26.083,39.621,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
638,74.9,25.647,39.599,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
639,76.0,24.947,39.559,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
640,76.8,24.673,39.57,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
641,78.0,24.545,39.589,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
642,79.3,24.281,39.614,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
643,80.1,24.17,39.615,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
644,80.9,24.107,39.625,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
645,82.0,23.961,39.657,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
646,83.2,23.913,39.692,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
647,84.0,23.774,39.696,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
648,84.8,23.493,39.676,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
649,86.0,23.203,39.678,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
650,88.0,22.762,39.762,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
651,88.9,22.688,39.757,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
652,90.0,22.621,39.759,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
653,90.9,22.49,39.774,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
654,92.0,22.386,39.785,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
655,93.0,22.271,39.755,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
656,94.1,22.189,39.761,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
657,94.9,22.069,39.763,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
658,95.7,21.87,39.781,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
659,96.9,21.582,39.802,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
660,98.3,21.397,39.824,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
661,99.2,21.399,39.864,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
662,100.1,21.417,39.91,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
663,101.0,21.286,39.905,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
664,101.9,21.136,39.899,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
665,102.9,21.04,39.894,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
666,103.9,20.789,39.915,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
667,104.8,20.597,39.91,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
668,105.8,20.383,39.913,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
669,107.9,20.019,39.93,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
670,109.1,19.86,39.932,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
671,109.8,19.798,39.936,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
672,110.9,19.633,39.951,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
673,112.1,19.488,39.949,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
674,112.8,19.434,39.968,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
675,114.0,19.329,39.968,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
676,115.2,19.218,39.973,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
677,116.0,19.113,39.994,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
678,116.9,19.027,40.006,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
679,117.8,19.0,40.017,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
680,118.7,18.995,40.014,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
681,119.6,19.0,40.025,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
682,120.9,18.985,40.021,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
683,122.3,18.922,40.024,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
684,123.2,18.807,40.031,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
685,124.2,18.699,40.029,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
686,125.2,18.597,40.027,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
687,126.1,18.53,40.024,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
688,127.1,18.488,40.022,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
689,128.1,18.439,40.024,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
690,129.2,18.408,40.026,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
691,130.2,18.351,40.035,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
692,131.2,18.269,40.061,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
693,132.3,18.128,40.066,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
694,133.3,18.045,40.065,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
695,134.4,17.975,40.067,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
696,135.4,17.913,40.064,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
697,136.5,17.834,40.058,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
698,137.5,17.699,40.049,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
699,138.5,17.554,40.023,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
